frame,track_id,vehicle_type,speed_px_per_sec
frame_0059.jpg,58,motorcycle,47.01683414774147
frame_0060.jpg,58,motorcycle,47.9682326281804
frame_0061.jpg,58,motorcycle,19.344472764477093
frame_0062.jpg,58,motorcycle,314.68775285060184
frame_0063.jpg,58,motorcycle,1690.6497089247428
frame_0063.jpg,58,motorcycle,2527.9359592527126
frame_0064.jpg,58,motorcycle,2250.4340133489977
frame_0064.jpg,58,motorcycle,2410.640344903363
frame_0065.jpg,58,motorcycle,2191.794347538103
frame_0066.jpg,58,motorcycle,268.05070105627567
frame_0067.jpg,58,motorcycle,448.07384302222374
frame_0068.jpg,58,motorcycle,286.23705324089457
frame_0069.jpg,58,motorcycle,371.6189424909437
frame_0046.jpg,59,motorcycle,40.73282687618736
frame_0047.jpg,59,motorcycle,97.18655954004443
frame_0048.jpg,59,motorcycle,15.70326155186822
frame_0049.jpg,59,motorcycle,16.521434269366985
frame_0050.jpg,59,motorcycle,37.79778966817309
frame_0051.jpg,59,motorcycle,52.67801739112191
frame_0052.jpg,59,motorcycle,29.76449025963879
frame_0053.jpg,59,motorcycle,62.86910241616127
frame_0046.jpg,60,car,46.58753362582907
frame_0048.jpg,65,truck,194.2563265691603
frame_0049.jpg,65,car,248.98388515179147
frame_0050.jpg,65,car,238.24258007498358
frame_0050.jpg,65,truck,3.35898866344852
frame_0051.jpg,65,car,164.099837924964
frame_0052.jpg,65,car,121.83068625004388
frame_0052.jpg,65,truck,17.82234021409639
frame_0053.jpg,65,car,170.96407027744215
frame_0054.jpg,65,car,105.19414603951553
frame_0054.jpg,65,truck,50.530295819207176
frame_0055.jpg,65,truck,157.03615589132576
frame_0056.jpg,65,truck,215.48972062146044
frame_0056.jpg,65,car,16.568251634135553
frame_0057.jpg,65,truck,141.37513171194226
frame_0057.jpg,65,car,18.695134295889975
frame_0058.jpg,65,truck,220.5538381460141
frame_0059.jpg,65,truck,97.01353423568169
frame_0060.jpg,65,truck,137.86242011165058
frame_0049.jpg,67,car,42.89915923931038
frame_0050.jpg,67,car,28.708947442002682
frame_0049.jpg,68,car,20.58769897205353
frame_0050.jpg,68,car,18.371569328050246
frame_0051.jpg,68,car,23.86078220238457
frame_0052.jpg,68,car,4.6715722679688305
frame_0053.jpg,68,car,39.958677778578554
frame_0054.jpg,68,car,28.094791196427025
frame_0055.jpg,68,car,73.97342935650184
frame_0056.jpg,68,car,54.24956188631516
frame_0057.jpg,68,car,42.14182446650265
frame_0058.jpg,68,car,92.80617625781267
frame_0059.jpg,68,car,36.537341995776295
frame_0060.jpg,68,car,12.890480233051454
frame_0053.jpg,70,car,21.295515756203315
frame_0054.jpg,70,car,83.26209324920961
frame_0055.jpg,70,car,54.988404090085915
frame_0056.jpg,70,car,53.01399807779917
frame_0057.jpg,70,car,63.83167314801021
frame_0057.jpg,71,motorcycle,444.2255058899755
frame_0058.jpg,71,motorcycle,731.9827767819265
frame_0059.jpg,71,motorcycle,656.7498804466918
frame_0060.jpg,71,motorcycle,762.417783340081
frame_0061.jpg,71,motorcycle,704.1272325331277
frame_0062.jpg,71,motorcycle,713.5847252388764
frame_0063.jpg,71,motorcycle,787.4063448352506
frame_0064.jpg,71,motorcycle,697.9722862005162
frame_0065.jpg,71,motorcycle,764.0939825289705
frame_0066.jpg,71,motorcycle,759.2398333297044
frame_0057.jpg,72,motorcycle,66.81826104361667
frame_0058.jpg,72,motorcycle,22.92113494446288
frame_0059.jpg,72,motorcycle,6.230737854488412
frame_0060.jpg,72,motorcycle,53.44483092531358
frame_0061.jpg,72,motorcycle,24.957644957327126
frame_0062.jpg,72,motorcycle,54.113589703213535
frame_0063.jpg,72,motorcycle,128.34678526497652
frame_0064.jpg,72,motorcycle,27.26024836062705
frame_0065.jpg,72,motorcycle,12.384597443971414
frame_0066.jpg,72,motorcycle,92.76012726845725
frame_0067.jpg,72,motorcycle,28.10479199966241
frame_0068.jpg,72,motorcycle,12.423395103774284
frame_0069.jpg,72,motorcycle,40.665619442284
frame_0060.jpg,73,car,17.194296058137958
frame_0065.jpg,78,truck,69.40554445366408
frame_0069.jpg,89,car,420.2367001544036
frame_0069.jpg,90,motorcycle,839.9824372266571
frame_0069.jpg,91,car,16.304433047042583
